operator,case_id,input_shape,dtype,attrs,value_range,note
SlidingWindowAttentionDecode,11,"[[4, 2, 8, 128], [4, 128, 8, 128], [4, 128, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case11-B4-Sq2-Skv128-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,12,"[[1, 4, 1, 32], [1, 192, 1, 32], [1, 192, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case12-B1-Sq4-Skv192-W4-H1-D32-float32-causalTrue
SlidingWindowAttentionDecode,13,"[[2, 8, 2, 64], [2, 256, 2, 64], [2, 256, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case13-B2-Sq8-Skv256-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,14,"[[1, 16, 4, 80], [1, 16, 4, 80], [1, 16, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case14-B1-Sq16-Skv16-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,15,"[[4, 1, 8, 128], [4, 32, 8, 128], [4, 32, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case15-B4-Sq1-Skv32-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,16,"[[1, 2, 1, 32], [1, 64, 1, 32], [1, 64, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case16-B1-Sq2-Skv64-W64-H1-D32-float16-causalFalse
SlidingWindowAttentionDecode,17,"[[2, 4, 2, 64], [2, 96, 2, 64], [2, 96, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case17-B2-Sq4-Skv96-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,18,"[[1, 8, 4, 80], [1, 128, 4, 80], [1, 128, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case18-B1-Sq8-Skv128-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,19,"[[4, 16, 8, 128], [4, 192, 8, 128], [4, 192, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case19-B4-Sq16-Skv192-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,20,"[[1, 1, 1, 32], [1, 256, 1, 32], [1, 256, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case20-B1-Sq1-Skv256-W16-H1-D32-bfloat16-causalTrue
SlidingWindowAttentionDecode,21,"[[2, 2, 2, 64], [2, 16, 2, 64], [2, 16, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case21-B2-Sq2-Skv16-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,22,"[[1, 4, 4, 80], [1, 32, 4, 80], [1, 32, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case22-B1-Sq4-Skv32-W64-H4-D80-float16-causalTrue
SlidingWindowAttentionDecode,23,"[[4, 8, 8, 128], [4, 64, 8, 128], [4, 64, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case23-B4-Sq8-Skv64-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,24,"[[1, 16, 1, 32], [1, 96, 1, 32], [1, 96, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case24-B1-Sq16-Skv96-W4-H1-D32-float32-causalFalse
SlidingWindowAttentionDecode,25,"[[2, 1, 2, 64], [2, 128, 2, 64], [2, 128, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case25-B2-Sq1-Skv128-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,26,"[[1, 2, 4, 80], [1, 192, 4, 80], [1, 192, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case26-B1-Sq2-Skv192-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,27,"[[4, 4, 8, 128], [4, 256, 8, 128], [4, 256, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case27-B4-Sq4-Skv256-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,28,"[[1, 8, 1, 32], [1, 16, 1, 32], [1, 16, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case28-B1-Sq8-Skv16-W64-H1-D32-float16-causalTrue
SlidingWindowAttentionDecode,29,"[[2, 16, 2, 64], [2, 32, 2, 64], [2, 32, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case29-B2-Sq16-Skv32-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,30,"[[1, 1, 4, 80], [1, 64, 4, 80], [1, 64, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case30-B1-Sq1-Skv64-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,31,"[[4, 2, 8, 128], [4, 96, 8, 128], [4, 96, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case31-B4-Sq2-Skv96-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,32,"[[1, 4, 1, 32], [1, 128, 1, 32], [1, 128, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case32-B1-Sq4-Skv128-W16-H1-D32-bfloat16-causalFalse
SlidingWindowAttentionDecode,33,"[[2, 8, 2, 64], [2, 192, 2, 64], [2, 192, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case33-B2-Sq8-Skv192-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,34,"[[1, 16, 4, 80], [1, 256, 4, 80], [1, 256, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case34-B1-Sq16-Skv256-W64-H4-D80-float16-causalTrue
SlidingWindowAttentionDecode,35,"[[4, 1, 8, 128], [4, 16, 8, 128], [4, 16, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case35-B4-Sq1-Skv16-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,36,"[[1, 2, 1, 32], [1, 32, 1, 32], [1, 32, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case36-B1-Sq2-Skv32-W4-H1-D32-float32-causalTrue
SlidingWindowAttentionDecode,37,"[[2, 4, 2, 64], [2, 64, 2, 64], [2, 64, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case37-B2-Sq4-Skv64-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,38,"[[1, 8, 4, 80], [1, 96, 4, 80], [1, 96, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case38-B1-Sq8-Skv96-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,39,"[[4, 16, 8, 128], [4, 128, 8, 128], [4, 128, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case39-B4-Sq16-Skv128-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,40,"[[1, 1, 1, 32], [1, 192, 1, 32], [1, 192, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case40-B1-Sq1-Skv192-W64-H1-D32-float16-causalFalse
SlidingWindowAttentionDecode,41,"[[2, 2, 2, 64], [2, 256, 2, 64], [2, 256, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case41-B2-Sq2-Skv256-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,42,"[[1, 4, 4, 80], [1, 16, 4, 80], [1, 16, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case42-B1-Sq4-Skv16-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,43,"[[4, 8, 8, 128], [4, 32, 8, 128], [4, 32, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case43-B4-Sq8-Skv32-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,44,"[[1, 16, 1, 32], [1, 64, 1, 32], [1, 64, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case44-B1-Sq16-Skv64-W16-H1-D32-bfloat16-causalTrue
SlidingWindowAttentionDecode,45,"[[2, 1, 2, 64], [2, 96, 2, 64], [2, 96, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case45-B2-Sq1-Skv96-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,46,"[[1, 2, 4, 80], [1, 128, 4, 80], [1, 128, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case46-B1-Sq2-Skv128-W64-H4-D80-float16-causalTrue
SlidingWindowAttentionDecode,47,"[[4, 4, 8, 128], [4, 192, 8, 128], [4, 192, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case47-B4-Sq4-Skv192-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,48,"[[1, 8, 1, 32], [1, 256, 1, 32], [1, 256, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case48-B1-Sq8-Skv256-W4-H1-D32-float32-causalFalse
SlidingWindowAttentionDecode,49,"[[2, 16, 2, 64], [2, 16, 2, 64], [2, 16, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case49-B2-Sq16-Skv16-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,50,"[[1, 1, 4, 80], [1, 32, 4, 80], [1, 32, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case50-B1-Sq1-Skv32-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,51,"[[4, 2, 8, 128], [4, 64, 8, 128], [4, 64, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case51-B4-Sq2-Skv64-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,52,"[[1, 4, 1, 32], [1, 96, 1, 32], [1, 96, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case52-B1-Sq4-Skv96-W64-H1-D32-float16-causalTrue
SlidingWindowAttentionDecode,53,"[[2, 8, 2, 64], [2, 128, 2, 64], [2, 128, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case53-B2-Sq8-Skv128-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,54,"[[1, 16, 4, 80], [1, 192, 4, 80], [1, 192, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case54-B1-Sq16-Skv192-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,55,"[[4, 1, 8, 128], [4, 256, 8, 128], [4, 256, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case55-B4-Sq1-Skv256-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,56,"[[1, 2, 1, 32], [1, 16, 1, 32], [1, 16, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case56-B1-Sq2-Skv16-W16-H1-D32-bfloat16-causalFalse
SlidingWindowAttentionDecode,57,"[[2, 4, 2, 64], [2, 32, 2, 64], [2, 32, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case57-B2-Sq4-Skv32-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,58,"[[1, 8, 4, 80], [1, 64, 4, 80], [1, 64, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case58-B1-Sq8-Skv64-W64-H4-D80-float16-causalTrue
SlidingWindowAttentionDecode,59,"[[4, 16, 8, 128], [4, 96, 8, 128], [4, 96, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case59-B4-Sq16-Skv96-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,60,"[[1, 1, 1, 32], [1, 128, 1, 32], [1, 128, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case60-B1-Sq1-Skv128-W4-H1-D32-float32-causalTrue
SlidingWindowAttentionDecode,61,"[[2, 2, 2, 64], [2, 192, 2, 64], [2, 192, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case61-B2-Sq2-Skv192-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,62,"[[1, 4, 4, 80], [1, 256, 4, 80], [1, 256, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case62-B1-Sq4-Skv256-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,63,"[[4, 8, 8, 128], [4, 16, 8, 128], [4, 16, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case63-B4-Sq8-Skv16-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,64,"[[1, 16, 1, 32], [1, 32, 1, 32], [1, 32, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case64-B1-Sq16-Skv32-W64-H1-D32-float16-causalFalse
SlidingWindowAttentionDecode,65,"[[2, 1, 2, 64], [2, 64, 2, 64], [2, 64, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case65-B2-Sq1-Skv64-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,66,"[[1, 2, 4, 80], [1, 96, 4, 80], [1, 96, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case66-B1-Sq2-Skv96-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,67,"[[4, 4, 8, 128], [4, 128, 8, 128], [4, 128, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case67-B4-Sq4-Skv128-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,68,"[[1, 8, 1, 32], [1, 192, 1, 32], [1, 192, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case68-B1-Sq8-Skv192-W16-H1-D32-bfloat16-causalTrue
SlidingWindowAttentionDecode,69,"[[2, 16, 2, 64], [2, 256, 2, 64], [2, 256, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case69-B2-Sq16-Skv256-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,70,"[[1, 1, 4, 80], [1, 16, 4, 80], [1, 16, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case70-B1-Sq1-Skv16-W64-H4-D80-float16-causalTrue
SlidingWindowAttentionDecode,71,"[[4, 2, 8, 128], [4, 32, 8, 128], [4, 32, 8, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case71-B4-Sq2-Skv32-W128-H8-D128-bfloat16-causalTrue
SlidingWindowAttentionDecode,72,"[[1, 4, 1, 32], [1, 64, 1, 32], [1, 64, 1, 32]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case72-B1-Sq4-Skv64-W4-H1-D32-float32-causalFalse
SlidingWindowAttentionDecode,73,"[[2, 8, 2, 64], [2, 96, 2, 64], [2, 96, 2, 64]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case73-B2-Sq8-Skv96-W8-H2-D64-float16-causalTrue
SlidingWindowAttentionDecode,74,"[[1, 16, 4, 80], [1, 128, 4, 80], [1, 128, 4, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case74-B1-Sq16-Skv128-W16-H4-D80-bfloat16-causalTrue
SlidingWindowAttentionDecode,75,"[[4, 1, 8, 128], [4, 192, 8, 128], [4, 192, 8, 128]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case75-B4-Sq1-Skv192-W32-H8-D128-float32-causalTrue
SlidingWindowAttentionDecode,76,"[[1, 2, 1, 32], [1, 256, 1, 32], [1, 256, 1, 32]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case76-B1-Sq2-Skv256-W64-H1-D32-float16-causalTrue
SlidingWindowAttentionDecode,77,"[[2, 4, 2, 64], [2, 16, 2, 64], [2, 16, 2, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 128, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case77-B2-Sq4-Skv16-W128-H2-D64-bfloat16-causalTrue
SlidingWindowAttentionDecode,78,"[[1, 8, 4, 80], [1, 32, 4, 80], [1, 32, 4, 80]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 4, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case78-B1-Sq8-Skv32-W4-H4-D80-float32-causalTrue
SlidingWindowAttentionDecode,79,"[[4, 16, 8, 128], [4, 64, 8, 128], [4, 64, 8, 128]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 8, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case79-B4-Sq16-Skv64-W8-H8-D128-float16-causalTrue
SlidingWindowAttentionDecode,80,"[[1, 1, 1, 32], [1, 96, 1, 32], [1, 96, 1, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""window_size"": 16, ""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case80-B1-Sq1-Skv96-W16-H1-D32-bfloat16-causalFalse
SlidingWindowAttentionDecode,81,"[[2, 2, 2, 64], [2, 128, 2, 64], [2, 128, 2, 64]]","[""float32"", ""float32"", ""float32""]","{""window_size"": 32, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case81-B2-Sq2-Skv128-W32-H2-D64-float32-causalTrue
SlidingWindowAttentionDecode,82,"[[1, 4, 4, 80], [1, 192, 4, 80], [1, 192, 4, 80]]","[""float16"", ""float16"", ""float16""]","{""window_size"": 64, ""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case82-B1-Sq4-Skv192-W64-H4-D80-float16-causalTrue
