operator,case_id,input_shape,dtype,attrs,value_range,note
CausalSoftmaxMask,20,"[[1, 12, 17, 8], [1, 1, 1, 8]]","[""bfloat16"", ""float32""]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], [-4, 0]]",case20-B1-H12-Sq17-Skv8-bfloat16-pad-additive-causalFalse
CausalSoftmaxMask,21,"[[4, 8, 8, 16], [1, 1, 8, 16]]","[""float32"", ""float32""]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], [-2, 0]]",case21-B4-H8-Sq8-Skv16-float32-full-additive-causalTrue
CausalSoftmaxMask,22,"[[3, 4, 2, 31], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], null]",case22-B3-H4-Sq2-Skv31-float16-no-mask-causalTrue
CausalSoftmaxMask,23,"[[2, 2, 32, 64], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case23-B2-H2-Sq32-Skv64-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,24,"[[1, 1, 32, 64], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], null]",case24-B1-H1-Sq32-Skv64-float32-no-mask-causalFalse
CausalSoftmaxMask,25,"[[4, 16, 16, 96], [4, 1, 1, 96]]","[""float16"", ""float32""]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], [-4, 0]]",case25-B4-H16-Sq16-Skv96-float16-pad-additive-causalTrue
CausalSoftmaxMask,26,"[[3, 12, 4, 128], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], null]",case26-B3-H12-Sq4-Skv128-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,27,"[[2, 8, 1, 192], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case27-B2-H8-Sq1-Skv192-float32-no-mask-causalTrue
CausalSoftmaxMask,28,"[[1, 4, 48, 256], [1, 1, 48, 256]]","[""float16"", ""float32""]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], [-2, 0]]",case28-B1-H4-Sq48-Skv256-float16-full-additive-causalFalse
CausalSoftmaxMask,29,"[[4, 2, 17, 512], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case29-B4-H2-Sq17-Skv512-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,30,"[[3, 1, 8, 8], [3, 1, 1, 8]]","[""float32"", ""float32""]","{""scale"": 1.0, ""causal"": true}","[[-3, 3], [-4, 0]]",case30-B3-H1-Sq8-Skv8-float32-pad-additive-causalTrue
CausalSoftmaxMask,31,"[[2, 16, 2, 16], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case31-B2-H16-Sq2-Skv16-float16-no-mask-causalTrue
CausalSoftmaxMask,32,"[[1, 12, 64, 31], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], null]",case32-B1-H12-Sq64-Skv31-bfloat16-no-mask-causalFalse
CausalSoftmaxMask,33,"[[4, 8, 32, 32], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case33-B4-H8-Sq32-Skv32-float32-no-mask-causalTrue
CausalSoftmaxMask,34,"[[3, 4, 16, 64], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], null]",case34-B3-H4-Sq16-Skv64-float16-no-mask-causalTrue
CausalSoftmaxMask,35,"[[2, 2, 4, 96], [2, 1, 1, 96]]","[""bfloat16"", ""float32""]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], [-4, 0]]",case35-B2-H2-Sq4-Skv96-bfloat16-pad-additive-causalTrue
CausalSoftmaxMask,36,"[[1, 1, 1, 128], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], null]",case36-B1-H1-Sq1-Skv128-float32-no-mask-causalFalse
CausalSoftmaxMask,37,"[[4, 16, 48, 192], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case37-B4-H16-Sq48-Skv192-float16-no-mask-causalTrue
CausalSoftmaxMask,38,"[[3, 12, 17, 256], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], null]",case38-B3-H12-Sq17-Skv256-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,39,"[[2, 8, 8, 512], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case39-B2-H8-Sq8-Skv512-float32-no-mask-causalTrue
CausalSoftmaxMask,40,"[[1, 4, 2, 8], [1, 1, 1, 8]]","[""float16"", ""float32""]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], [-4, 0]]",case40-B1-H4-Sq2-Skv8-float16-pad-additive-causalFalse
CausalSoftmaxMask,41,"[[4, 2, 16, 64], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case41-B4-H2-Sq16-Skv64-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,42,"[[3, 1, 31, 32], [1, 1, 31, 32]]","[""float32"", ""float32""]","{""scale"": 1.0, ""causal"": true}","[[-3, 3], [-2, 0]]",case42-B3-H1-Sq31-Skv32-float32-full-additive-causalTrue
CausalSoftmaxMask,43,"[[2, 16, 16, 32], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case43-B2-H16-Sq16-Skv32-float16-no-mask-causalTrue
CausalSoftmaxMask,44,"[[1, 12, 4, 64], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], null]",case44-B1-H12-Sq4-Skv64-bfloat16-no-mask-causalFalse
CausalSoftmaxMask,45,"[[4, 8, 1, 96], [4, 1, 1, 96]]","[""float32"", ""float32""]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], [-4, 0]]",case45-B4-H8-Sq1-Skv96-float32-pad-additive-causalTrue
CausalSoftmaxMask,46,"[[3, 4, 48, 128], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], null]",case46-B3-H4-Sq48-Skv128-float16-no-mask-causalTrue
CausalSoftmaxMask,47,"[[2, 2, 17, 192], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case47-B2-H2-Sq17-Skv192-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,48,"[[1, 1, 8, 256], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], null]",case48-B1-H1-Sq8-Skv256-float32-no-mask-causalFalse
CausalSoftmaxMask,49,"[[4, 16, 2, 512], [1, 1, 2, 512]]","[""float16"", ""float32""]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], [-2, 0]]",case49-B4-H16-Sq2-Skv512-float16-full-additive-causalTrue
CausalSoftmaxMask,50,"[[3, 12, 8, 64], [3, 1, 1, 64]]","[""bfloat16"", ""float32""]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], [-4, 0]]",case50-B3-H12-Sq8-Skv64-bfloat16-pad-additive-causalTrue
CausalSoftmaxMask,51,"[[2, 8, 16, 32], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case51-B2-H8-Sq16-Skv32-float32-no-mask-causalTrue
CausalSoftmaxMask,52,"[[1, 4, 16, 31], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], null]",case52-B1-H4-Sq16-Skv31-float16-no-mask-causalFalse
CausalSoftmaxMask,53,"[[4, 2, 4, 32], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case53-B4-H2-Sq4-Skv32-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,54,"[[3, 1, 1, 64], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": true}","[[-3, 3], null]",case54-B3-H1-Sq1-Skv64-float32-no-mask-causalTrue
CausalSoftmaxMask,55,"[[2, 16, 48, 96], [2, 1, 1, 96]]","[""float16"", ""float32""]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], [-4, 0]]",case55-B2-H16-Sq48-Skv96-float16-pad-additive-causalTrue
CausalSoftmaxMask,56,"[[1, 12, 17, 128], [1, 1, 17, 128]]","[""bfloat16"", ""float32""]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], [-2, 0]]",case56-B1-H12-Sq17-Skv128-bfloat16-full-additive-causalFalse
CausalSoftmaxMask,57,"[[4, 8, 8, 192], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case57-B4-H8-Sq8-Skv192-float32-no-mask-causalTrue
CausalSoftmaxMask,58,"[[3, 4, 2, 256], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], null]",case58-B3-H4-Sq2-Skv256-float16-no-mask-causalTrue
CausalSoftmaxMask,59,"[[2, 2, 64, 512], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case59-B2-H2-Sq64-Skv512-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,60,"[[1, 1, 32, 8], [1, 1, 1, 8]]","[""float32"", ""float32""]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], [-4, 0]]",case60-B1-H1-Sq32-Skv8-float32-pad-additive-causalFalse
CausalSoftmaxMask,61,"[[4, 16, 16, 16], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case61-B4-H16-Sq16-Skv16-float16-no-mask-causalTrue
CausalSoftmaxMask,62,"[[3, 12, 4, 31], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], null]",case62-B3-H12-Sq4-Skv31-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,63,"[[2, 8, 1, 32], [1, 1, 1, 32]]","[""float32"", ""float32""]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], [-2, 0]]",case63-B2-H8-Sq1-Skv32-float32-full-additive-causalTrue
CausalSoftmaxMask,64,"[[1, 4, 48, 64], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], null]",case64-B1-H4-Sq48-Skv64-float16-no-mask-causalFalse
CausalSoftmaxMask,65,"[[4, 2, 17, 96], [4, 1, 1, 96]]","[""bfloat16"", ""float32""]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], [-4, 0]]",case65-B4-H2-Sq17-Skv96-bfloat16-pad-additive-causalTrue
CausalSoftmaxMask,66,"[[3, 1, 8, 128], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": true}","[[-3, 3], null]",case66-B3-H1-Sq8-Skv128-float32-no-mask-causalTrue
CausalSoftmaxMask,67,"[[2, 16, 2, 192], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case67-B2-H16-Sq2-Skv192-float16-no-mask-causalTrue
CausalSoftmaxMask,68,"[[1, 12, 64, 256], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], null]",case68-B1-H12-Sq64-Skv256-bfloat16-no-mask-causalFalse
CausalSoftmaxMask,69,"[[4, 8, 32, 512], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case69-B4-H8-Sq32-Skv512-float32-no-mask-causalTrue
CausalSoftmaxMask,70,"[[3, 4, 8, 16], [3, 1, 1, 16]]","[""float16"", ""float32""]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], [-4, 0]]",case70-B3-H4-Sq8-Skv16-float16-pad-additive-causalTrue
CausalSoftmaxMask,71,"[[2, 2, 4, 16], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case71-B2-H2-Sq4-Skv16-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,72,"[[1, 1, 1, 31], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], null]",case72-B1-H1-Sq1-Skv31-float32-no-mask-causalFalse
CausalSoftmaxMask,73,"[[4, 16, 32, 48], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case73-B4-H16-Sq32-Skv48-float16-no-mask-causalTrue
CausalSoftmaxMask,74,"[[3, 12, 17, 64], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], null]",case74-B3-H12-Sq17-Skv64-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,75,"[[2, 8, 8, 96], [2, 1, 1, 96]]","[""float32"", ""float32""]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], [-4, 0]]",case75-B2-H8-Sq8-Skv96-float32-pad-additive-causalTrue
CausalSoftmaxMask,76,"[[1, 4, 2, 128], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], null]",case76-B1-H4-Sq2-Skv128-float16-no-mask-causalFalse
CausalSoftmaxMask,77,"[[4, 2, 64, 192], [1, 1, 64, 192]]","[""bfloat16"", ""float32""]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], [-2, 0]]",case77-B4-H2-Sq64-Skv192-bfloat16-full-additive-causalTrue
CausalSoftmaxMask,78,"[[3, 1, 32, 256], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": true}","[[-3, 3], null]",case78-B3-H1-Sq32-Skv256-float32-no-mask-causalTrue
CausalSoftmaxMask,79,"[[2, 16, 16, 512], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case79-B2-H16-Sq16-Skv512-float16-no-mask-causalTrue
CausalSoftmaxMask,80,"[[1, 12, 4, 8], [1, 1, 1, 8]]","[""bfloat16"", ""float32""]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], [-4, 0]]",case80-B1-H12-Sq4-Skv8-bfloat16-pad-additive-causalFalse
CausalSoftmaxMask,81,"[[4, 8, 1, 16], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case81-B4-H8-Sq1-Skv16-float32-no-mask-causalTrue
CausalSoftmaxMask,82,"[[3, 4, 31, 48], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], null]",case82-B3-H4-Sq31-Skv48-float16-no-mask-causalTrue
CausalSoftmaxMask,83,"[[2, 2, 17, 32], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case83-B2-H2-Sq17-Skv32-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,84,"[[1, 1, 8, 64], [1, 1, 8, 64]]","[""float32"", ""float32""]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], [-2, 0]]",case84-B1-H1-Sq8-Skv64-float32-full-additive-causalFalse
CausalSoftmaxMask,85,"[[4, 16, 2, 96], [4, 1, 1, 96]]","[""float16"", ""float32""]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], [-4, 0]]",case85-B4-H16-Sq2-Skv96-float16-pad-additive-causalTrue
CausalSoftmaxMask,86,"[[3, 12, 64, 128], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], null]",case86-B3-H12-Sq64-Skv128-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,87,"[[2, 8, 32, 192], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case87-B2-H8-Sq32-Skv192-float32-no-mask-causalTrue
CausalSoftmaxMask,88,"[[1, 4, 16, 256], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], null]",case88-B1-H4-Sq16-Skv256-float16-no-mask-causalFalse
CausalSoftmaxMask,89,"[[4, 2, 4, 512], null]","[""bfloat16"", null]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], null]",case89-B4-H2-Sq4-Skv512-bfloat16-no-mask-causalTrue
CausalSoftmaxMask,90,"[[3, 1, 1, 8], [3, 1, 1, 8]]","[""float32"", ""float32""]","{""scale"": 1.0, ""causal"": true}","[[-3, 3], [-4, 0]]",case90-B3-H1-Sq1-Skv8-float32-pad-additive-causalTrue
CausalSoftmaxMask,91,"[[2, 16, 16, 48], [1, 1, 16, 48]]","[""float16"", ""float32""]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], [-2, 0]]",case91-B2-H16-Sq16-Skv48-float16-full-additive-causalTrue
CausalSoftmaxMask,92,"[[1, 12, 17, 31], null]","[""bfloat16"", null]","{""scale"": 0.25, ""causal"": false}","[[-3, 3], null]",case92-B1-H12-Sq17-Skv31-bfloat16-no-mask-causalFalse
CausalSoftmaxMask,93,"[[4, 8, 8, 32], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case93-B4-H8-Sq8-Skv32-float32-no-mask-causalTrue
CausalSoftmaxMask,94,"[[3, 4, 2, 64], null]","[""float16"", null]","{""scale"": 0.0883883476, ""causal"": true}","[[-3, 3], null]",case94-B3-H4-Sq2-Skv64-float16-no-mask-causalTrue
CausalSoftmaxMask,95,"[[2, 2, 64, 96], [2, 1, 1, 96]]","[""bfloat16"", ""float32""]","{""scale"": 0.0625, ""causal"": true}","[[-3, 3], [-4, 0]]",case95-B2-H2-Sq64-Skv96-bfloat16-pad-additive-causalTrue
CausalSoftmaxMask,96,"[[1, 1, 32, 128], null]","[""float32"", null]","{""scale"": 1.0, ""causal"": false}","[[-3, 3], null]",case96-B1-H1-Sq32-Skv128-float32-no-mask-causalFalse
CausalSoftmaxMask,97,"[[4, 16, 16, 192], null]","[""float16"", null]","{""scale"": 0.5, ""causal"": true}","[[-3, 3], null]",case97-B4-H16-Sq16-Skv192-float16-no-mask-causalTrue
CausalSoftmaxMask,98,"[[3, 12, 4, 256], [1, 1, 4, 256]]","[""bfloat16"", ""float32""]","{""scale"": 0.25, ""causal"": true}","[[-3, 3], [-2, 0]]",case98-B3-H12-Sq4-Skv256-bfloat16-full-additive-causalTrue
CausalSoftmaxMask,99,"[[2, 8, 1, 512], null]","[""float32"", null]","{""scale"": 0.125, ""causal"": true}","[[-3, 3], null]",case99-B2-H8-Sq1-Skv512-float32-no-mask-causalTrue
CausalSoftmaxMask,100,"[[1, 4, 48, 8], [1, 1, 1, 8]]","[""float16"", ""float32""]","{""scale"": 0.0883883476, ""causal"": false}","[[-3, 3], [-4, 0]]",case100-B1-H4-Sq48-Skv8-float16-pad-additive-causalFalse
