operator,case_id,input_shape,dtype,attrs,value_range,note
AllGatherMatmul,11,"[[2048, 4096], [4096, 4096], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": false, ""is_bias"": false, ""seed"": 11, ""weight_same"": 0, ""case_name"": ""16384_4096_4096_fp16_allgather_Baichuan2_7B_MT_llama2_ID020"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",16384_4096_4096_fp16_allgather_Baichuan2_7B_MT_llama2_ID020
AllGatherMatmul,12,"[[2048, 4096], [4096, 1376], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": false, ""is_bias"": false, ""seed"": 12, ""weight_same"": 0, ""case_name"": ""16384_4096_1376_fp16_allgather_Baichuan2_7B_MT_llama2_ID021"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",16384_4096_1376_fp16_allgather_Baichuan2_7B_MT_llama2_ID021
AllGatherMatmul,13,"[[2048, 4096], [15744, 4096], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": true, ""is_bias"": false, ""seed"": 13, ""weight_same"": 0, ""case_name"": ""16384_4096_15744_fp16_allgather_Baichuan2_7B_ID026"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[0, 1], [0, 1], null]",16384_4096_15744_fp16_allgather_Baichuan2_7B_ID026
AllGatherMatmul,14,"[[1024, 8192], [3072, 8192], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": true, ""is_bias"": false, ""seed"": 14, ""weight_same"": 0, ""case_name"": ""8192_8192_3072_fp16_allgather_BC_llama_ID028"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",8192_8192_3072_fp16_allgather_BC_llama_ID028
AllGatherMatmul,15,"[[1024, 8192], [5504, 8192], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": true, ""is_bias"": false, ""seed"": 15, ""weight_same"": 0, ""case_name"": ""8192_8192_5504_fp16_allgather_BC_llama_ID029"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",8192_8192_5504_fp16_allgather_BC_llama_ID029
AllGatherMatmul,16,"[[1024, 8192], [8192, 2752], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": false, ""is_bias"": false, ""seed"": 16, ""weight_same"": 0, ""case_name"": ""8192_8192_2752_fp16_allgather_BC_llama_ID030"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",8192_8192_2752_fp16_allgather_BC_llama_ID030
AllGatherMatmul,17,"[[1024, 8192], [8192, 1024], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": false, ""is_bias"": false, ""seed"": 17, ""weight_same"": 0, ""case_name"": ""8192_8192_1024_fp16_allgather_BC_llama_ID031"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",8192_8192_1024_fp16_allgather_BC_llama_ID031
AllGatherMatmul,18,"[[1024, 8192], [4096, 8192], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": true, ""is_bias"": false, ""seed"": 18, ""weight_same"": 0, ""case_name"": ""8192_8192_4096_fp16_allgather_BC_llama_ID032"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[-5, 5], [-5, 5], null]",8192_8192_4096_fp16_allgather_BC_llama_ID032
AllGatherMatmul,19,"[[256, 10240], [3840, 10240], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": true, ""is_bias"": false, ""seed"": 19, ""weight_same"": 0, ""case_name"": ""2048_10240_3840_fp16_allgather_Z1_ID038"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[0, 1], [0, 1], null]",2048_10240_3840_fp16_allgather_Z1_ID038
AllGatherMatmul,20,"[[256, 10240], [8000, 10240], null]","[""float16"", ""float16"", ""float16""]","{""mc2_distributed"": true, ""world_size"": 8, ""is_trans_b"": true, ""is_bias"": false, ""seed"": 20, ""weight_same"": 0, ""case_name"": ""2048_10240_8000_fp16_allgather_Z1_ID039"", ""source_sheet"": ""level0"", ""gather_output"": true, ""graph_type"": 0}","[[0, 1], [0, 1], null]",2048_10240_8000_fp16_allgather_Z1_ID039
