operator,case_id,input_shape,dtype,attrs,value_range,note
MultiQueryAttentionDecode,14,"[[2, 16, 8, 128], [2, 256, 128], [2, 256, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case14-B2-Sq16-Skv256-Hq8-D128-bfloat16-causalFalse
MultiQueryAttentionDecode,15,"[[1, 1, 16, 32], [1, 384, 32], [1, 384, 32]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case15-B1-Sq1-Skv384-Hq16-D32-float32-causalTrue
MultiQueryAttentionDecode,16,"[[2, 2, 1, 64], [2, 16, 64], [2, 16, 64]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case16-B2-Sq2-Skv16-Hq1-D64-float16-causalTrue
MultiQueryAttentionDecode,17,"[[4, 4, 4, 80], [4, 32, 80], [4, 32, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case17-B4-Sq4-Skv32-Hq4-D80-bfloat16-causalTrue
MultiQueryAttentionDecode,18,"[[1, 8, 8, 96], [1, 64, 96], [1, 64, 96]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case18-B1-Sq8-Skv64-Hq8-D96-float32-causalTrue
MultiQueryAttentionDecode,19,"[[2, 16, 16, 128], [2, 96, 128], [2, 96, 128]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case19-B2-Sq16-Skv96-Hq16-D128-float16-causalTrue
MultiQueryAttentionDecode,20,"[[1, 1, 1, 32], [1, 128, 32], [1, 128, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case20-B1-Sq1-Skv128-Hq1-D32-bfloat16-causalTrue
MultiQueryAttentionDecode,21,"[[2, 2, 4, 64], [2, 192, 64], [2, 192, 64]]","[""float32"", ""float32"", ""float32""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case21-B2-Sq2-Skv192-Hq4-D64-float32-causalFalse
MultiQueryAttentionDecode,22,"[[4, 4, 8, 80], [4, 256, 80], [4, 256, 80]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case22-B4-Sq4-Skv256-Hq8-D80-float16-causalTrue
MultiQueryAttentionDecode,23,"[[1, 8, 16, 96], [1, 384, 96], [1, 384, 96]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case23-B1-Sq8-Skv384-Hq16-D96-bfloat16-causalTrue
MultiQueryAttentionDecode,24,"[[2, 16, 1, 128], [2, 16, 128], [2, 16, 128]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case24-B2-Sq16-Skv16-Hq1-D128-float32-causalTrue
MultiQueryAttentionDecode,25,"[[1, 1, 4, 32], [1, 32, 32], [1, 32, 32]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case25-B1-Sq1-Skv32-Hq4-D32-float16-causalTrue
MultiQueryAttentionDecode,26,"[[2, 2, 8, 64], [2, 64, 64], [2, 64, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case26-B2-Sq2-Skv64-Hq8-D64-bfloat16-causalTrue
MultiQueryAttentionDecode,27,"[[4, 4, 16, 80], [4, 96, 80], [4, 96, 80]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case27-B4-Sq4-Skv96-Hq16-D80-float32-causalTrue
MultiQueryAttentionDecode,28,"[[1, 8, 1, 96], [1, 128, 96], [1, 128, 96]]","[""float16"", ""float16"", ""float16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case28-B1-Sq8-Skv128-Hq1-D96-float16-causalFalse
MultiQueryAttentionDecode,29,"[[2, 16, 4, 128], [2, 192, 128], [2, 192, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case29-B2-Sq16-Skv192-Hq4-D128-bfloat16-causalTrue
MultiQueryAttentionDecode,30,"[[1, 1, 8, 32], [1, 256, 32], [1, 256, 32]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case30-B1-Sq1-Skv256-Hq8-D32-float32-causalTrue
MultiQueryAttentionDecode,31,"[[2, 2, 16, 64], [2, 384, 64], [2, 384, 64]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case31-B2-Sq2-Skv384-Hq16-D64-float16-causalTrue
MultiQueryAttentionDecode,32,"[[4, 4, 1, 80], [4, 16, 80], [4, 16, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case32-B4-Sq4-Skv16-Hq1-D80-bfloat16-causalTrue
MultiQueryAttentionDecode,33,"[[1, 8, 4, 96], [1, 32, 96], [1, 32, 96]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case33-B1-Sq8-Skv32-Hq4-D96-float32-causalTrue
MultiQueryAttentionDecode,34,"[[2, 16, 8, 128], [2, 64, 128], [2, 64, 128]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case34-B2-Sq16-Skv64-Hq8-D128-float16-causalTrue
MultiQueryAttentionDecode,35,"[[1, 1, 16, 32], [1, 96, 32], [1, 96, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case35-B1-Sq1-Skv96-Hq16-D32-bfloat16-causalFalse
MultiQueryAttentionDecode,36,"[[2, 2, 1, 64], [2, 128, 64], [2, 128, 64]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case36-B2-Sq2-Skv128-Hq1-D64-float32-causalTrue
MultiQueryAttentionDecode,37,"[[4, 4, 4, 80], [4, 192, 80], [4, 192, 80]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case37-B4-Sq4-Skv192-Hq4-D80-float16-causalTrue
MultiQueryAttentionDecode,38,"[[1, 8, 8, 96], [1, 256, 96], [1, 256, 96]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case38-B1-Sq8-Skv256-Hq8-D96-bfloat16-causalTrue
MultiQueryAttentionDecode,39,"[[2, 16, 16, 128], [2, 384, 128], [2, 384, 128]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case39-B2-Sq16-Skv384-Hq16-D128-float32-causalTrue
MultiQueryAttentionDecode,40,"[[1, 1, 1, 32], [1, 16, 32], [1, 16, 32]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case40-B1-Sq1-Skv16-Hq1-D32-float16-causalTrue
MultiQueryAttentionDecode,41,"[[2, 2, 4, 64], [2, 32, 64], [2, 32, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case41-B2-Sq2-Skv32-Hq4-D64-bfloat16-causalTrue
MultiQueryAttentionDecode,42,"[[4, 4, 8, 80], [4, 64, 80], [4, 64, 80]]","[""float32"", ""float32"", ""float32""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case42-B4-Sq4-Skv64-Hq8-D80-float32-causalFalse
MultiQueryAttentionDecode,43,"[[1, 8, 16, 96], [1, 96, 96], [1, 96, 96]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case43-B1-Sq8-Skv96-Hq16-D96-float16-causalTrue
MultiQueryAttentionDecode,44,"[[2, 16, 1, 128], [2, 128, 128], [2, 128, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case44-B2-Sq16-Skv128-Hq1-D128-bfloat16-causalTrue
MultiQueryAttentionDecode,45,"[[1, 1, 4, 32], [1, 192, 32], [1, 192, 32]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case45-B1-Sq1-Skv192-Hq4-D32-float32-causalTrue
MultiQueryAttentionDecode,46,"[[2, 2, 8, 64], [2, 256, 64], [2, 256, 64]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case46-B2-Sq2-Skv256-Hq8-D64-float16-causalTrue
MultiQueryAttentionDecode,47,"[[4, 4, 16, 80], [4, 384, 80], [4, 384, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case47-B4-Sq4-Skv384-Hq16-D80-bfloat16-causalTrue
MultiQueryAttentionDecode,48,"[[1, 8, 1, 96], [1, 16, 96], [1, 16, 96]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case48-B1-Sq8-Skv16-Hq1-D96-float32-causalTrue
MultiQueryAttentionDecode,49,"[[2, 16, 4, 128], [2, 32, 128], [2, 32, 128]]","[""float16"", ""float16"", ""float16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case49-B2-Sq16-Skv32-Hq4-D128-float16-causalFalse
MultiQueryAttentionDecode,50,"[[1, 1, 8, 32], [1, 64, 32], [1, 64, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case50-B1-Sq1-Skv64-Hq8-D32-bfloat16-causalTrue
MultiQueryAttentionDecode,51,"[[2, 2, 16, 64], [2, 96, 64], [2, 96, 64]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case51-B2-Sq2-Skv96-Hq16-D64-float32-causalTrue
MultiQueryAttentionDecode,52,"[[4, 4, 1, 80], [4, 128, 80], [4, 128, 80]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case52-B4-Sq4-Skv128-Hq1-D80-float16-causalTrue
MultiQueryAttentionDecode,53,"[[1, 8, 4, 96], [1, 192, 96], [1, 192, 96]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case53-B1-Sq8-Skv192-Hq4-D96-bfloat16-causalTrue
MultiQueryAttentionDecode,54,"[[2, 16, 8, 128], [2, 256, 128], [2, 256, 128]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case54-B2-Sq16-Skv256-Hq8-D128-float32-causalTrue
MultiQueryAttentionDecode,55,"[[1, 1, 16, 32], [1, 384, 32], [1, 384, 32]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case55-B1-Sq1-Skv384-Hq16-D32-float16-causalTrue
MultiQueryAttentionDecode,56,"[[2, 2, 1, 64], [2, 16, 64], [2, 16, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case56-B2-Sq2-Skv16-Hq1-D64-bfloat16-causalFalse
MultiQueryAttentionDecode,57,"[[4, 4, 4, 80], [4, 32, 80], [4, 32, 80]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case57-B4-Sq4-Skv32-Hq4-D80-float32-causalTrue
MultiQueryAttentionDecode,58,"[[1, 8, 8, 96], [1, 64, 96], [1, 64, 96]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case58-B1-Sq8-Skv64-Hq8-D96-float16-causalTrue
MultiQueryAttentionDecode,59,"[[2, 16, 16, 128], [2, 96, 128], [2, 96, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case59-B2-Sq16-Skv96-Hq16-D128-bfloat16-causalTrue
MultiQueryAttentionDecode,60,"[[1, 1, 1, 32], [1, 128, 32], [1, 128, 32]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case60-B1-Sq1-Skv128-Hq1-D32-float32-causalTrue
MultiQueryAttentionDecode,61,"[[2, 2, 4, 64], [2, 192, 64], [2, 192, 64]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case61-B2-Sq2-Skv192-Hq4-D64-float16-causalTrue
MultiQueryAttentionDecode,62,"[[4, 4, 8, 80], [4, 256, 80], [4, 256, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case62-B4-Sq4-Skv256-Hq8-D80-bfloat16-causalTrue
MultiQueryAttentionDecode,63,"[[1, 8, 16, 96], [1, 384, 96], [1, 384, 96]]","[""float32"", ""float32"", ""float32""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case63-B1-Sq8-Skv384-Hq16-D96-float32-causalFalse
MultiQueryAttentionDecode,64,"[[2, 16, 1, 128], [2, 16, 128], [2, 16, 128]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case64-B2-Sq16-Skv16-Hq1-D128-float16-causalTrue
MultiQueryAttentionDecode,65,"[[1, 1, 4, 32], [1, 32, 32], [1, 32, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case65-B1-Sq1-Skv32-Hq4-D32-bfloat16-causalTrue
MultiQueryAttentionDecode,66,"[[2, 2, 8, 64], [2, 64, 64], [2, 64, 64]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case66-B2-Sq2-Skv64-Hq8-D64-float32-causalTrue
MultiQueryAttentionDecode,67,"[[4, 4, 16, 80], [4, 96, 80], [4, 96, 80]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case67-B4-Sq4-Skv96-Hq16-D80-float16-causalTrue
MultiQueryAttentionDecode,68,"[[1, 8, 1, 96], [1, 128, 96], [1, 128, 96]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case68-B1-Sq8-Skv128-Hq1-D96-bfloat16-causalTrue
MultiQueryAttentionDecode,69,"[[2, 16, 4, 128], [2, 192, 128], [2, 192, 128]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case69-B2-Sq16-Skv192-Hq4-D128-float32-causalTrue
MultiQueryAttentionDecode,70,"[[1, 1, 8, 32], [1, 256, 32], [1, 256, 32]]","[""float16"", ""float16"", ""float16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case70-B1-Sq1-Skv256-Hq8-D32-float16-causalFalse
MultiQueryAttentionDecode,71,"[[2, 2, 16, 64], [2, 384, 64], [2, 384, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case71-B2-Sq2-Skv384-Hq16-D64-bfloat16-causalTrue
MultiQueryAttentionDecode,72,"[[4, 4, 1, 80], [4, 16, 80], [4, 16, 80]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case72-B4-Sq4-Skv16-Hq1-D80-float32-causalTrue
MultiQueryAttentionDecode,73,"[[1, 8, 4, 96], [1, 32, 96], [1, 32, 96]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case73-B1-Sq8-Skv32-Hq4-D96-float16-causalTrue
MultiQueryAttentionDecode,74,"[[2, 16, 8, 128], [2, 64, 128], [2, 64, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case74-B2-Sq16-Skv64-Hq8-D128-bfloat16-causalTrue
MultiQueryAttentionDecode,75,"[[1, 1, 16, 32], [1, 96, 32], [1, 96, 32]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case75-B1-Sq1-Skv96-Hq16-D32-float32-causalTrue
MultiQueryAttentionDecode,76,"[[2, 2, 1, 64], [2, 128, 64], [2, 128, 64]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case76-B2-Sq2-Skv128-Hq1-D64-float16-causalTrue
MultiQueryAttentionDecode,77,"[[4, 4, 4, 80], [4, 192, 80], [4, 192, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case77-B4-Sq4-Skv192-Hq4-D80-bfloat16-causalFalse
MultiQueryAttentionDecode,78,"[[1, 8, 8, 96], [1, 256, 96], [1, 256, 96]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case78-B1-Sq8-Skv256-Hq8-D96-float32-causalTrue
MultiQueryAttentionDecode,79,"[[2, 16, 16, 128], [2, 384, 128], [2, 384, 128]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case79-B2-Sq16-Skv384-Hq16-D128-float16-causalTrue
MultiQueryAttentionDecode,80,"[[1, 1, 1, 32], [1, 16, 32], [1, 16, 32]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case80-B1-Sq1-Skv16-Hq1-D32-bfloat16-causalTrue
MultiQueryAttentionDecode,81,"[[2, 2, 4, 64], [2, 32, 64], [2, 32, 64]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case81-B2-Sq2-Skv32-Hq4-D64-float32-causalTrue
MultiQueryAttentionDecode,82,"[[4, 4, 8, 80], [4, 64, 80], [4, 64, 80]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case82-B4-Sq4-Skv64-Hq8-D80-float16-causalTrue
MultiQueryAttentionDecode,83,"[[1, 8, 16, 96], [1, 96, 96], [1, 96, 96]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case83-B1-Sq8-Skv96-Hq16-D96-bfloat16-causalTrue
MultiQueryAttentionDecode,84,"[[2, 16, 1, 128], [2, 128, 128], [2, 128, 128]]","[""float32"", ""float32"", ""float32""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case84-B2-Sq16-Skv128-Hq1-D128-float32-causalFalse
MultiQueryAttentionDecode,85,"[[1, 1, 4, 32], [1, 192, 32], [1, 192, 32]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case85-B1-Sq1-Skv192-Hq4-D32-float16-causalTrue
MultiQueryAttentionDecode,86,"[[2, 2, 8, 64], [2, 256, 64], [2, 256, 64]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case86-B2-Sq2-Skv256-Hq8-D64-bfloat16-causalTrue
MultiQueryAttentionDecode,87,"[[4, 4, 16, 80], [4, 384, 80], [4, 384, 80]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case87-B4-Sq4-Skv384-Hq16-D80-float32-causalTrue
MultiQueryAttentionDecode,88,"[[1, 8, 1, 96], [1, 16, 96], [1, 16, 96]]","[""float16"", ""float16"", ""float16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case88-B1-Sq8-Skv16-Hq1-D96-float16-causalTrue
MultiQueryAttentionDecode,89,"[[2, 16, 4, 128], [2, 32, 128], [2, 32, 128]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case89-B2-Sq16-Skv32-Hq4-D128-bfloat16-causalTrue
MultiQueryAttentionDecode,90,"[[1, 1, 8, 32], [1, 64, 32], [1, 64, 32]]","[""float32"", ""float32"", ""float32""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case90-B1-Sq1-Skv64-Hq8-D32-float32-causalTrue
MultiQueryAttentionDecode,91,"[[2, 2, 16, 64], [2, 96, 64], [2, 96, 64]]","[""float16"", ""float16"", ""float16""]","{""causal"": false}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case91-B2-Sq2-Skv96-Hq16-D64-float16-causalFalse
MultiQueryAttentionDecode,92,"[[4, 4, 1, 80], [4, 128, 80], [4, 128, 80]]","[""bfloat16"", ""bfloat16"", ""bfloat16""]","{""causal"": true}","[[-0.5, 0.5], [-0.5, 0.5], [-0.5, 0.5]]",case92-B4-Sq4-Skv128-Hq1-D80-bfloat16-causalTrue
